{'e4', 'e6', 'd4', 'd5', 'Nd2', 'Nf6', 'e5', 'Nfd7', 'Bd3', 'c5', 'c3', 'Nc6', 'Ngf3', 'Be7', 'O-O', 'g5', 'Bb1', 'g4', 'Ne1', 'h5', 'Nb3', 'b6', 'f4', 'Ba6', 'Rf2', 'g3', 'hxg3', 'h4', 'g4', 'Qc7'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Bg5', 'e6', 'f4', 'Qb6', 'Qd2', 'Qxb2', 'Rb1', 'Qa3', 'f5', 'Nc6', 'fxe6', 'fxe6', 'Nxc6', 'bxc6', 'Be2', 'Be7', 'O-O', 'd5', 'exd5', 'cxd5'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7', 'Re1', 'b5', 'Bb3', 'd6', 'c3', 'O-O', 'h3', 'Na5', 'Bc2', 'c5', 'd4', 'Qc7', 'Nbd2', 'cxd4', 'cxd4', 'Nc6', 'a3', 'Bd7', 'd5', 'Na5'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be3', 'e5', 'Nb3', 'Be6', 'f3', 'Nbd7', 'Qd2', 'b5', 'O-O-O', 'Be7', 'g4', 'b4', 'Nd5', 'Bxd5', 'exd5', 'Nb6', 'f4', 'Nbxd5', 'fxe5', 'Nxg4'}
{'d4', 'Nf6', 'c4', 'e6', 'Nf3', 'd5', 'Nc3', 'c6', 'e3', 'Nbd7', 'Bd3', 'dxc4', 'Bxc4', 'b5', 'Bd3', 'a6', 'e4', 'c5', 'e5', 'cxd4', 'Nxb5', 'axb5', 'exf6', 'Qb6', 'fxg7', 'Bxg7', 'O-O', 'O-O', 'Re1', 'Bb7'}
{'Nf3', 'Nf6', 'b3', 'd5', 'Bb2', 'c6', 'g3', 'Bg4', 'Bg2', 'Nbd7', 'd3', 'e6', 'c4', 'Bd6', 'Nbd2', 'O-O', 'O-O', 'a5', 'Qc2', 'a4', 'bxa4', 'Qa5', 'Rfb1', 'e5', 'Bc3', 'Qc7', 'e3', 'Rfe8', 'a5', 'h6'}
{'d4', 'Nf6', 'Nf3', 'e6', 'e3', 'b6', 'c4', 'Bb7', 'Nc3', 'Bb4', 'Bd2', 'O-O', 'Bd3', 'd5', 'cxd5', 'exd5', 'O-O', 'Bd6', 'Rc1', 'a6', 'Ne5', 'c5', 'Be1', 'Nbd7', 'f4', 'Ne4', 'Nxe4', 'dxe4', 'Bc4', 'Be7'}
{'e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Bc5', 'Be3', 'Qf6', 'c3', 'Nge7', 'Bc4', 'Ne5', 'Be2', 'Qg6', 'O-O', 'd6', 'f4', 'Qxe4', 'Bf2', 'Bxd4', 'cxd4', 'N5g6', 'g3', 'Bh3', 'Bf3', 'Qf5', 'Re1', 'd5'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7', 'Re1', 'b5', 'Bb3', 'O-O', 'c3', 'd5', 'exd5', 'Nxd5', 'Nxe5', 'Nxe5', 'Rxe5', 'c6', 'd4', 'Bd6', 'Re1', 'Qh4', 'g3', 'Qh3', 'Re4', 'g5'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be3', 'e6', 'f3', 'b5', 'g4', 'Nfd7', 'Qd2', 'Nb6', 'O-O-O', 'N8d7', 'Qf2', 'Bb7', 'Kb1', 'Be7', 'g5', 'O-O', 'g6', 'hxg6', 'Bh3', 'Bh4'}
{'d4', 'Nf6', 'c4', 'e6', 'Nf3', 'd5', 'Bg5', 'Be7', 'Nc3', 'O-O', 'e3', 'Nbd7', 'Qc2', 'c5', 'cxd5', 'Nxd5', 'Bxe7', 'Qxe7', 'Nxd5', 'exd5', 'dxc5', 'Nxc5', 'Be2', 'Bg4', 'O-O', 'Rac8', 'Rac1', 'Qf6', 'Qd2', 'Ne4'}
{'d4', 'Nf6', 'Nf3', 'e6', 'g3', 'd5', 'Bg2', 'c5', 'O-O', 'Nc6', 'b3', 'cxd4', 'Nxd4', 'Bc5', 'Nxc6', 'bxc6', 'c4', 'O-O', 'Nc3', 'Qe7', 'Bb2', 'Rd8', 'Qc2', 'Ba6', 'Rac1', 'Rac8', 'Na4', 'Bd6', 'Rfd1', 'e5'}
{'e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Bg5', 'e6', 'Qd2', 'a6', 'O-O-O', 'h6', 'Be3', 'Be7', 'f3', 'Nxd4', 'Bxd4', 'b5', 'Kb1', 'Qa5', 'a3', 'Rb8', 'e5', 'dxe5', 'Bxe5', 'Rb7'}
{'d4', 'Nf6', 'c4', 'e6', 'Nf3', 'b6', 'g3', 'Ba6', 'b3', 'Bb4', 'Bd2', 'Be7', 'Bg2', 'c6', 'Bg5', 'd5', 'Nbd2', 'Nbd7', 'O-O', 'O-O', 'Qc2', 'h6', 'Bf4', 'c5', 'e3', 'b5', 'cxd5', 'Nxd5', 'dxc5', 'Bxc5'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7', 'Re1', 'b5', 'Bb3', 'd6', 'c3', 'O-O', 'h3', 'Na5', 'Bc2', 'c5', 'd4', 'Qc7', 'Nbd2', 'cxd4', 'cxd4', 'Nc6', 'Nb3', 'a5', 'Be3', 'a4'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be3', 'e5', 'Nb3', 'Be6', 'f3', 'Be7', 'Qd2', 'Nbd7', 'g4', 'h6', 'O-O-O', 'b5', 'h4', 'Nb6', 'Qf2', 'Nfd7', 'Kb1', 'Rc8', 'Nd5', 'Bxd5'}
{'c4', 'e5', 'Nc3', 'Nf6', 'Nf3', 'Nc6', 'g3', 'Bb4', 'Bg2', 'O-O', 'O-O', 'e4', 'Ng5', 'Bxc3', 'bxc3', 'Re8', 'f3', 'e3', 'dxe3', 'b6', 'e4', 'h6', 'Nh3', 'd6', 'Nf2', 'Bb7', 'c5', 'dxc5', 'Qxd8', 'Raxd8'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'f3', 'e5', 'Nb3', 'Be6', 'Be3', 'Be7', 'Qd2', 'O-O', 'O-O-O', 'b5', 'g4', 'Nbd7', 'Kb1', 'Qc7', 'h4', 'Nb6', 'Bxb6', 'Qxb6', 'h5', 'b4'}
{'e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Bg5', 'e6', 'Qd2', 'a6', 'O-O-O', 'h6', 'Be3', 'Be7', 'f4', 'Bd7', 'h3', 'b5', 'Bd3', 'Nxd4', 'Bxd4', 'b4', 'Ne2', 'e5', 'Be3', 'Qa5'}
{'d4', 'd5', 'Nf3', 'Nf6', 'g3', 'c6', 'Bg2', 'Bf5', 'O-O', 'e6', 'c4', 'Nbd7', 'Nc3', 'h6', 'Re1', 'Be7', 'Nd2', 'O-O', 'e4', 'dxe4', 'Ndxe4', 'Nxe4', 'Nxe4', 'Nf6', 'Bf4', 'Rc8', 'Nxf6', 'Bxf6', 'Be5', 'Bxe5'}
{'e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Bc5', 'Be3', 'Qf6', 'c3', 'Nge7', 'Bc4', 'Ne5', 'Be2', 'Qg6', 'O-O', 'd6', 'f3', 'O-O', 'Nd2', 'd5', 'Kh1', 'dxe4', 'fxe4', 'Bg4', 'Bf4', 'Bxe2', 'Qxe2', 'Bd6'}
{'e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Nf6', 'Nc3', 'Bb4', 'Nxc6', 'bxc6', 'Bd3', 'd5', 'exd5', 'cxd5', 'O-O', 'O-O', 'Bg5', 'c6', 'Qf3', 'Bd6', 'Rfe1', 'h6', 'Bxf6', 'Qxf6', 'Qxf6', 'gxf6', 'Ne2', 'Rb8'}
{'d4', 'e6', 'e4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Qc7', 'Bd3', 'Bd7', 'O-O', 'cxd4', 'cxd4', 'Nb4', 'Nc3', 'Nxd3', 'Qxd3', 'Ne7', 'Bf4', 'Nf5', 'Rfc1', 'Qb6', 'a4', 'Be7', 'b3', 'g5', 'Be3', 'g4'}
{'c4', 'Nf6', 'Nc3', 'c5', 'Nf3', 'e6', 'e3', 'Nc6', 'Be2', 'd5', 'cxd5', 'exd5', 'd4', 'c4', 'O-O', 'Bb4', 'Bd2', 'O-O', 'b3', 'cxb3', 'Qxb3', 'Bg4', 'Nb1', 'Bd6', 'Qxb7', 'Rc8', 'h3', 'Bd7', 'Qb2', 'Bf5'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Nc3', 'Bb4', 'Nd5', 'Ba5', 'c3', 'Nf6', 'd4', 'exd4', 'b4', 'Bb6', 'Bg5', 'O-O', 'Bd3', 'dxc3', 'b5', 'Re8', 'bxc6', 'dxc6', 'Nxf6', 'gxf6', 'Bh4', 'Bg4', 'Qc2', 'Qd6', 'Bg3', 'Qb4'}
{'d4', 'Nf6', 'c4', 'e6', 'g3', 'Bb4', 'Nc3', 'c5', 'Nf3', 'cxd4', 'Nxd4', 'Ne4', 'Qc2', 'Nxc3', 'bxc3', 'Be7', 'Bg2', 'O-O', 'O-O', 'Qc7', 'Qd3', 'a6', 'g4', 'Nc6', 'Be4', 'h6', 'f4', 'b6', 'g5', 'f5'}
{'e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'a6', 'Bd3', 'g6', 'c4', 'Bg7', 'Be3', 'Ne7', 'Nc3', 'd5', 'exd5', 'exd5', 'O-O', 'O-O', 'Re1', 'Nbc6', 'Nxc6', 'bxc6', 'Bg5', 'Be6', 'cxd5', 'cxd5', 'Qe2', 'Qd6'}
{'e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'e5', 'Ndb5', 'Bb4', 'a3', 'Bxc3', 'Nxc3', 'O-O', 'Bg5', 'h6', 'Be3', 'd6', 'f3', 'Be6', 'Qd2', 'Qe7', 'Bd3', 'Rfd8', 'O-O', 'd5', 'exd5', 'Nxd5'}
{'e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'e5', 'Ndb5', 'd6', 'Bg5', 'a6', 'Na3', 'Rb8', 'Nd5', 'Qa5', 'c3', 'Nxd5', 'exd5', 'Ne7', 'Nc4', 'Qc7', 'a4', 'Nf5', 'Bd3', 'Be7', 'Bd2', 'Nh4'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7', 'Re1', 'b5', 'Bb3', 'h6', 'c3', 'd6', 'h3', 'O-O', 'd4', 'Re8', 'Nbd2', 'Bf8', 'a4', 'Bb7', 'Bc2', 'exd4', 'cxd4', 'Nb4', 'Bb1', 'c5'}
{'e4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'e6', 'O-O', 'Nge7', 'c3', 'a6', 'Ba4', 'b5', 'Bc2', 'Bb7', 'Qe2', 'Ng6', 'd4', 'cxd4', 'cxd4', 'Nh4', 'Nbd2', 'Rc8', 'd5', 'Na5', 'Bd1', 'Bc5', 'Nxh4', 'Qxh4', 'Nf3', 'Qe7'}
{'e4', 'c5', 'Nc3', 'Nc6', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'Qc7', 'f4', 'a6', 'Be2', 'Nf6', 'e5', 'Nd5', 'Nxd5', 'exd5', 'Be3', 'd6', 'Nxc6', 'bxc6', 'O-O', 'dxe5', 'fxe5', 'Be7', 'Qd4', 'Be6', 'c3', 'O-O'}
{'e4', 'g6', 'd4', 'Bg7', 'Nc3', 'c6', 'Nf3', 'd6', 'Bc4', 'b5', 'Bb3', 'Nf6', 'a3', 'a5', 'O-O', 'O-O', 'e5', 'Ne8', 'Re1', 'a4', 'Ba2', 'Bg4', 'h3', 'Bxf3', 'Qxf3', 'd5', 'h4', 'Nc7', 'h5', 'f6'}
{'e4', 'c5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'd4', 'cxd4', 'Nxd4', 'a6', 'Be2', 'e6', 'O-O', 'Be7', 'f4', 'Qc7', 'Kh1', 'O-O', 'Qe1', 'b5', 'Bf3', 'Bb7', 'a3', 'Nc6', 'Be3', 'Na5', 'Rd1', 'Nc4', 'Bc1', 'Rfc8'}
{'e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Nxd4', 'Bc5', 'Nb3', 'Bb6', 'Nc3', 'Qf6', 'Qe2', 'Nge7', 'Nd5', 'Nxd5', 'exd5', 'Ne7', 'h4', 'h6', 'a4', 'a6', 'a5', 'Ba7', 'Bd2', 'd6', 'Bc3', 'Qf4', 'g3', 'Qf5'}
{'d4', 'd5', 'Nf3', 'Nf6', 'g3', 'c6', 'Bg2', 'Bf5', 'O-O', 'e6', 'c4', 'Nbd7', 'b3', 'h6', 'Bb2', 'Be7', 'Nc3', 'O-O', 'Nd2', 'Qb6', 'e4', 'dxe4', 'Ncxe4', 'Nxe4', 'Nxe4', 'Nf6', 'Qe2', 'Nxe4', 'Bxe4', 'Bxe4'}
{'e4', 'c6', 'c4', 'd5', 'exd5', 'cxd5', 'd4', 'Nf6', 'Nc3', 'e6', 'Nf3', 'Bb4', 'cxd5', 'Nxd5', 'Bd2', 'O-O', 'Bd3', 'Nc6', 'O-O', 'Be7', 'Qe2', 'Nf6', 'Ne4', 'Qb6', 'a3', 'Bd7', 'Be3', 'Nd5', 'b4', 'Rfd8'}
{'d4', 'Nf6', 'c4', 'g6', 'Nc3', 'd5', 'Nf3', 'Bg7', 'cxd5', 'Nxd5', 'e4', 'Nxc3', 'bxc3', 'c5', 'Be3', 'Nc6', 'Be2', 'Bg4', 'e5', 'cxd4', 'cxd4', 'O-O', 'O-O', 'Qd7', 'Qd2', 'Rfd8', 'Rfd1', 'Rac8', 'Rac1', 'Be6'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7', 'Re1', 'b5', 'Bb3', 'O-O', 'c3', 'd5', 'exd5', 'Nxd5', 'Nxe5', 'Nxe5', 'Rxe5', 'c6', 'd4', 'Bd6', 'Re1', 'Qh4', 'g3', 'Qh3', 'Be3', 'Bg4'}
{'e4', 'c5', 'Nf3', 'a6', 'c3', 'e6', 'd4', 'd5', 'e5', 'Bd7', 'Be2', 'Bb5', 'Bxb5', 'axb5', 'dxc5', 'Bxc5', 'b4', 'Bb6', 'Na3', 'Ne7', 'Nxb5', 'O-O', 'O-O', 'Ng6', 'a4', 'Bc7', 'Re1', 'Nc6', 'Nxc7', 'Qxc7'}
{'d4', 'd5', 'c4', 'c6', 'Nc3', 'Nf6', 'Nf3', 'e6', 'Bg5', 'dxc4', 'e4', 'b5', 'e5', 'h6', 'Bh4', 'g5', 'Nxg5', 'hxg5', 'Bxg5', 'Nbd7', 'g3', 'Bb7', 'Bg2', 'Qb6', 'exf6', 'c5', 'd5', 'O-O-O', 'O-O', 'b4'}
{'e4', 'Nc6', 'd4', 'd5', 'e5', 'Bf5', 'c3', 'e6', 'Nf3', 'Nge7', 'Nh4', 'Be4', 'Nd2', 'a6', 'Nxe4', 'dxe4', 'g3', 'Nd5', 'Qg4', 'g5', 'Ng2', 'Qd7', 'Bxg5', 'Rg8', 'Qh4', 'Nce7', 'Ne3', 'Rg6', 'Be2', 'Nf5'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be3', 'e6', 'f3', 'b5', 'g4', 'Nfd7', 'Qd2', 'Nb6', 'O-O-O', 'N8d7', 'a3', 'Ne5', 'Bg5', 'Be7', 'Bxe7', 'Qxe7', 'f4', 'Nec4', 'Qf2', 'O-O'}
{'Nf3', 'c5', 'e4', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Bg5', 'e6', 'f4', 'Qb6', 'Qd2', 'Qxb2', 'Rb1', 'Qa3', 'f5', 'Nc6', 'fxe6', 'fxe6', 'Nxc6', 'bxc6', 'e5', 'dxe5', 'Bxf6', 'gxf6', 'Ne4', 'Qxa2'}
{'e4', 'c5', 'Nf3', 'd6', 'Nc3', 'Nf6', 'Bc4', 'Nc6', 'O-O', 'Bg4', 'h3', 'Bh5', 'd3', 'e6', 'Bb5', 'Nd7', 'g4', 'Bg6', 'd4', 'a6', 'Be2', 'cxd4', 'Nxd4', 'Nxd4', 'Qxd4', 'Qh4', 'Qe3', 'Be7', 'Bd2', 'Bd8'}
{'e4', 'c5', 'Nc3', 'Nc6', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'g6', 'Be3', 'Bg7', 'Bc4', 'Nf6', 'f3', 'O-O', 'Qd2', 'Bd7', 'h4', 'Rc8', 'Bb3', 'h5', 'O-O-O', 'Ne5', 'Bg5', 'Rc5', 'Kb1', 'Re8', 'Bh6', 'Qc7'}
{'c4', 'e5', 'g3', 'Nf6', 'Bg2', 'd5', 'cxd5', 'Nxd5', 'Nf3', 'Nc6', 'O-O', 'Nb6', 'Nc3', 'Be7', 'Rb1', 'a5', 'd4', 'exd4', 'Nb5', 'Bf6', 'Ng5', 'Bf5', 'Bf4', 'Bxg5', 'Bxc7', 'Qd7', 'Bxb6', 'Bd8', 'Bxd8', 'Rxd8'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be2', 'e6', 'O-O', 'Be7', 'a4', 'O-O', 'f4', 'Qc7', 'Kh1', 'Nc6', 'Be3', 'Re8', 'Bd3', 'Nb4', 'a5', 'Bd7', 'Nf3', 'Nxd3', 'cxd3', 'Rac8'}
{'e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'e5', 'Ndb5', 'd6', 'Bg5', 'a6', 'Na3', 'b5', 'Bxf6', 'gxf6', 'Nd5', 'Bg7', 'Bd3', 'Ne7', 'Nxe7', 'Qxe7', 'O-O', 'Rb8', 'c3', 'O-O', 'Qh5', 'f5'}
{'d4', 'Nf6', 'Nf3', 'd5', 'c4', 'dxc4', 'e3', 'e6', 'Bxc4', 'c5', 'O-O', 'a6', 'Qe2', 'b5', 'Bd3', 'Bb7', 'a4', 'b4', 'dxc5', 'Bxc5', 'e4', 'Nbd7', 'Nbd2', 'O-O', 'e5', 'Ng4', 'Nc4', 'Bxf3', 'gxf3', 'Nxf2'}
{'e4', 'e5', 'Nf3', 'Nf6', 'd4', 'Nxe4', 'Bd3', 'd5', 'Nxe5', 'Nd7', 'Nxd7', 'Bxd7', 'O-O', 'Bd6', 'c4', 'c6', 'cxd5', 'cxd5', 'Nc3', 'Nxc3', 'bxc3', 'O-O', 'Qh5', 'f5', 'Qf3', 'Kh8', 'Bf4', 'Bxf4', 'Qxf4', 'Qa5'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'g6', 'Be3', 'Bg7', 'f3', 'O-O', 'Qd2', 'Nc6', 'O-O-O', 'Bd7', 'Bc4', 'Rc8', 'Bb3', 'Ne5', 'h4', 'h5', 'Bh6', 'Nc4', 'Bxc4', 'Rxc4', 'Bxg7', 'Kxg7'}
{'d4', 'Nf6', 'c4', 'e6', 'Nf3', 'b6', 'a3', 'Bb7', 'Nc3', 'd5', 'Qc2', 'dxc4', 'e4', 'c5', 'd5', 'exd5', 'exd5', 'Bd6', 'Bxc4', 'O-O', 'O-O', 'h6', 'Re1', 'a6', 'b3', 'Nbd7', 'Bb2', 'b5', 'Bd3', 'Rb8'}
{'d4', 'Nf6', 'Nf3', 'd5', 'c4', 'dxc4', 'e3', 'Bg4', 'Bxc4', 'e6', 'h3', 'Bh5', 'Nc3', 'a6', 'O-O', 'Nc6', 'Be2', 'Bd6', 'b3', 'O-O', 'Bb2', 'Qe7', 'e4', 'e5', 'dxe5', 'Nxe5', 'Nxe5', 'Qxe5', 'f4', 'Qc5'}
{'d4', 'Nf6', 'Nf3', 'e6', 'g3', 'd5', 'c4', 'dxc4', 'Bg2', 'a6', 'O-O', 'Nc6', 'e3', 'Bd7', 'Nc3', 'Rb8', 'Ne5', 'Na5', 'e4', 'Be7', 'Nxd7', 'Nxd7', 'Qh5', 'Nc6', 'd5', 'exd5', 'Nxd5', 'O-O', 'Be3', 'Nce5'}
{'d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'd5', 'cxd5', 'Nxd5', 'e4', 'Nxc3', 'bxc3', 'c5', 'Rb1', 'O-O', 'Be2', 'cxd4', 'cxd4', 'b6', 'O-O', 'Bb7', 'd5', 'Qd6', 'Qd3', 'Nd7', 'Ba3', 'Qf4', 'g3', 'Qf6'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be3', 'e6', 'f3', 'Nbd7', 'g4', 'h6', 'h4', 'b5', 'Rg1', 'g6', 'a3', 'Bb7', 'g5', 'hxg5', 'hxg5', 'Nh5', 'Qd2', 'Rc8', 'O-O-O', 'Be7'}
{'Nf3', 'Nf6', 'd4', 'e6', 'c4', 'c5', 'd5', 'd6', 'dxe6', 'fxe6', 'Bg5', 'Qb6', 'Qc2', 'Nc6', 'e3', 'Bd7', 'Be2', 'Be7', 'Nc3', 'O-O-O', 'Rd1', 'h6', 'Bh4', 'Be8', 'Rd2', 'g5', 'Bg3', 'Rg8', 'Qd1', 'Na5'}
{'d4', 'Nf6', 'Nf3', 'g6', 'c4', 'Bg7', 'Nc3', 'O-O', 'e4', 'd6', 'Be2', 'e5', 'O-O', 'Nc6', 'd5', 'Ne7', 'Nd2', 'Nd7', 'b4', 'f5', 'f3', 'Kh8', 'Nb3', 'Nf6', 'c5', 'b6', 'Bg5', 'a5', 'cxd6', 'cxd6'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'a6', 'Be3', 'e5', 'Nb3', 'Be6', 'f3', 'Be7', 'Qd2', 'Nbd7', 'g4', 'O-O', 'O-O-O', 'Qc7', 'g5', 'Nh5', 'Kb1', 'Rfc8', 'Nd5', 'Bxd5', 'exd5', 'Nb6'}
{'e4', 'c5', 'Nf3', 'd6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'Nc6', 'Bg5', 'e6', 'Qd2', 'a6', 'O-O-O', 'h6', 'Be3', 'Bd7', 'f3', 'Qc7', 'g4', 'Na5', 'h4', 'g6', 'Bd3', 'b5', 'g5', 'hxg5', 'hxg5', 'Nh5'}
{'e4', 'c5', 'Nf3', 'Nc6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Bg5', 'e6', 'Qd2', 'a6', 'O-O-O', 'h6', 'Be3', 'Be7', 'f3', 'Nxd4', 'Bxd4', 'b5', 'Kb1', 'Rb8', 'Qf2', 'Qa5', 'g4', 'b4', 'Ne2', 'e5'}
{'d4', 'd5', 'c4', 'c6', 'Nc3', 'Nf6', 'e3', 'e6', 'Nf3', 'Nbd7', 'Bd3', 'dxc4', 'Bxc4', 'b5', 'Bd3', 'a6', 'e4', 'c5', 'e5', 'cxd4', 'Ne4', 'Nd5', 'O-O', 'Qc7', 'Bg5', 'Nxe5', 'Nxe5', 'Qxe5', 'Re1', 'Qb8'}
{'e4', 'c5', 'Nf3', 'd6', 'Bb5', 'Bd7', 'Bxd7', 'Qxd7', 'O-O', 'Nc6', 'c3', 'Nf6', 'd4', 'Nxe4', 'd5', 'Ne5', 'Re1', 'Nxf3', 'Qxf3', 'Nf6', 'c4', 'e5', 'dxe6', 'fxe6', 'Bg5', 'Be7', 'Nc3', 'h6', 'Bh4', 'O-O'}
{'d4', 'Nf6', 'c4', 'e6', 'Nc3', 'Bb4', 'Nf3', 'b6', 'Bg5', 'Bb7', 'e3', 'h6', 'Bh4', 'Bxc3', 'bxc3', 'd6', 'Nd2', 'g5', 'Bg3', 'Qe7', 'h4', 'Rg8', 'hxg5', 'hxg5', 'Rh6', 'Nbd7', 'Qa4', 'a6', 'Be2', 'e5'}
{'d4', 'Nf6', 'c4', 'g6', 'Nc3', 'Bg7', 'Nf3', 'O-O', 'e4', 'd6', 'Be2', 'e5', 'O-O', 'Nc6', 'd5', 'Ne7', 'b4', 'Nh5', 'Re1', 'f5', 'Ng5', 'Nf6', 'Bf3', 'c6', 'Bb2', 'h6', 'Ne6', 'Bxe6', 'dxe6', 'fxe4'}
{'e4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'e6', 'O-O', 'Nge7', 'c3', 'a6', 'Ba4', 'b5', 'Bc2', 'Bb7', 'Qe2', 'd5', 'a4', 'b4', 'd4', 'cxd4', 'cxd4', 'dxe4', 'Bxe4', 'Nd5', 'Be3', 'Be7', 'Ne5', 'O-O', 'Nxc6', 'Bxc6'}
{'e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Be7', 'Re1', 'b5', 'Bb3', 'O-O', 'c3', 'd6', 'h3', 'Na5', 'Bc2', 'c5', 'd4', 'cxd4', 'cxd4', 'Bb7', 'b3', 'Rc8', 'Bb2', 'Qc7', 'Bd3', 'Nc6'}
{'c4', 'e5', 'g3', 'Nf6', 'Nc3', 'd5', 'cxd5', 'Nxd5', 'Bg2', 'Nb6', 'Nf3', 'Nc6', 'O-O', 'Be7', 'a3', 'O-O', 'b4', 'Be6', 'Rb1', 'a6', 'd3', 'f5', 'Nd2', 'Qd7', 'Nb3', 'Rab8', 'f4', 'Nd5', 'Bd2', 'exf4'}
{'e4', 'c5', 'c3', 'd5', 'exd5', 'Qxd5', 'd4', 'Nf6', 'Nf3', 'e6', 'Na3', 'Qd8', 'Bf4', 'Nc6', 'Bc4', 'a6', 'dxc5', 'Bxc5', 'Qxd8', 'Nxd8', 'Nc2', 'Nc6', 'a4', 'Bd7', 'b4', 'Be7', 'O-O', 'Rc8', 'Bd3', 'Nd5'}
{'d4', 'd5', 'Bg5', 'Nf6', 'Bxf6', 'gxf6', 'c4', 'dxc4', 'e3', 'c5', 'Bxc4', 'cxd4', 'exd4', 'Nc6', 'Ne2', 'Bg7', 'O-O', 'O-O', 'Nbc3', 'Bg4', 'h3', 'Bxe2', 'Nxe2', 'f5', 'Qd3', 'e6', 'Rad1', 'Rc8', 'Bb3', 'Qb6'}
{'e4', 'c5', 'Nf3', 'e6', 'd4', 'cxd4', 'Nxd4', 'Nf6', 'Nc3', 'd6', 'Be3', 'a6', 'f3', 'b5', 'g4', 'h6', 'Qd2', 'Nbd7', 'O-O-O', 'Bb7', 'h4', 'b4', 'Na4', 'Qa5', 'b3', 'Nc5', 'a3', 'Nxa4', 'axb4', 'Qc7'}
{'d4', 'd5', 'Nf3', 'Nf6', 'c4', 'dxc4', 'e3', 'e6', 'Bxc4', 'a6', 'O-O', 'c5', 'a4', 'Nc6', 'Qe2', 'Qc7', 'Nc3', 'Bd6', 'Rd1', 'O-O', 'h3', 'b6', 'd5', 'exd5', 'Bxd5', 'Bb7', 'e4', 'Rae8', 'Be3', 'Bf4'}
